Code	Itemname
9111	Freight shippers' association
9111	Funeral directors' association
9111	Grower' association
9111	Hospital associations
9111	Industrial associations
9111	Insurance association
9111	Junior Chambers of Commerce
9111	Manufacturers' associations
9111	Merchants' associations
9111	Mining associations
9111	Producers' association
9111	Public utility associations
9111	Real estate boards
9111	Restaurant association
9111	Retailers' associations
9111	Service industries associations
9111	Shipping company associations
9111	Trade associations
9111	Warehousing association
9111	Wholesalers' associations
9112	Accountants' associations
9112	Architects' associations
9112	Bar associations
9112	Chiropractors' associations
9112	Consultants' associations
9112	Dental examining board (national)
9112	Dentists' associations
9112	Dietitians' associations
9112	Educators' associations
9112	Engineers' associations
9112	Health care standards agencies
9112	Health professionals' associations
9112	Hospital administrators' associations
9112	Law society
9112	Learned societies
9112	Medical associations
9112	Nurses' associations
9112	Occupational therapists' associations
9112	Optometrists' associations
9112	Peer review boards
9112	Personnel management associations
9112	Pharmacists' associations
9112	Professional associations
9112	Professional standards review boards
9112	Psychologists' associations
9112	Scientist membership associations
9112	Social workers' associations
9112	Standards review committees, professional
9112	Teacher associations (except bargaining)
9112	Theatre producers associations
9112	Voluntary health care standards associations
9120	Employees' associations, for improvement of wages and working conditions
9120	Federation of labour
9120	Fire-fighters' unions
9120	Industrial labour unions
9120	Labour federation
9120	Labour unions
9120	Trade unions
9120	Union organizations
9191	Anglican church
9191	Baptist church
9191	Bible societies
9191	Buddhist church
9191	Christian Science lecturers
9191	Churches
9191	Clergyman, contract
9191	Convents (except schools)
9191	Ecumenical institutes
9191	Evangelical organizations
9191	Faith healers, religious organization
9191	Lutheran church
9191	Mennonite church
9191	Methodist church
9191	Missions, religious organization
9191	Monasteries (except schools)
9191	Mosques, religious
9191	Orthodox church
9191	Pentecostal church
9191	Places of worship
9191	Presbyterian church
9191	Protestant church
9191	Religious organizations
9191	Retreat houses, religious
9191	Roman Catholic church
9191	Salvation Army
9191	Shrines, religious
9191	Synagogues
9191	Temples, religious
9191	Ukranian catholic church
9191	United church
9192	Campaign organizations, political
9192	Constituency associations, political party
9192	Local political organization
9192	Political Action Committees (PACs)
9192	Political campaign organizations
9192	Political fundraising (except on a contract or fee basis)
9192	Political organizations and clubs
9192	Political parties
9192	Riding association, political party
9199	Accident prevention association
9199	Advocacy groups
9199	Alumni associations
9199	Alumni clubs
9199	Animal rights organizations
9199	Animal welfare associations or leagues
9199	Antipoverty advocacy organizations
9199	Art councils
9199	Association of environmental groups
9199	Associations for retired persons, advocacy
9199	Athletic associations
9199	Automobile clubs, road and travel services
9199	Automobile enthusiasts' club
9199	Automobile owners' club
9199	Aviation club, advocacy
9199	Book discussion clubs
9199	Booster clubs
9199	Boys' club
9199	Businessmen's clubs, civic and social
9199	Citizens' unions
9199	Civic associations
9199	Civic organization
9199	Civil liberties groups
9199	Community action advocacy groups
9199	Community association
9199	Community membership clubs, other than amusement and recreation clubs
9199	Community organization
9199	Computer enthusiasts' clubs
9199	Condominium owners' associations
9199	Conservation advocacy groups
9199	Conservation foundation
9199	Cooperative apartment owners' associations
9199	Developmentally handicap organizations
9199	Drug abuse prevention advocacy organizations
9199	Drunk driving prevention advocacy organizations
9199	Environmental advocacy groups
9199	Ethnic associations
9199	Firearms advocacy organizations
9199	Fraternal associations or lodges, social or civic
9199	Fraternal lodges
9199	Fraternal organization
9199	Fraternities (except residential)
9199	Garden clubs
9199	Girl guiding organization
9199	Golden age club
9199	Granges
9199	Gun control organizations
9199	Historical club
9199	Historical clubs
9199	Home owners' associations
9199	Human rights advocacy organizations
9199	Humane society (advocacy group)
9199	Kiwanis club
9199	Knights of Columbus
9199	Masonic lodge
9199	Membership associations, civic or social
9199	Metis group
9199	Motor travel clubs
9199	Natural resource preservation organizations
9199	Neighborhood development advocacy groups
9199	Parent-teachers associations
9199	Peace advocacy groups
9199	Poetry associations
9199	Poetry clubs
9199	Private members club
9199	Property owners' association
9199	Public interest groups (e.g., environment, conservation, human rights, wildlife)
9199	Public safety advocacy groups
9199	Public safety promotion association
9199	Public speaking improvement clubs
9199	Retirement associations, social
9199	Rotary club
9199	Safety promotion associations and agencies, public
9199	Scouting organization
9199	Senior citizens' club
9199	Singing societies
9199	Social change organizations
9199	Social club
9199	Social organization, civic and fraternal
9199	Social service advocacy organizations
9199	Society restore heritage building
9199	Society volunteer organization
9199	Sororities (except residential)
9199	Speaker clubs
9199	Students club
9199	Students' associations
9199	Students' unions
9199	Substance abuse prevention advocacy groups
9199	Taxpayers advocacy organizations
9199	Taxpayers' associations
9199	Temperance organizations
9199	Tenant advocacy associations
9199	Tenant associations (except advocacy)
9199	University clubs
9199	Veterans' organization
9199	Veterans' rights associations
9199	Wildlife preservation advocacy organizations
9199	Womens auxiliary
9199	World peace and understanding advocacy groups
9199	Writing clubs
9199	Young peoples organization, fraternal
9199	Youth civic organizations
9199	Youth farming organizations
9199	Youth social club
9199	Zionist organization
9211	Acquiring and reselling distribution rights to movies and videos
9211	Animated cartoons production
9211	Animated film production
9211	Animated film production and distribution
9211	Closed captioning service, film or tape
9211	Developing and printing of commercial motion picture film
9211	Distributors, motion picture film and video
9211	Dubbing sound, motion picture
9211	Duplication, mass, motion picture
9211	Editing motion picture films or video
9211	Film and video transfer service
9211	Film distribution agencies
9211	Film distribution, motion picture and video
9211	Film libraries, commercial distribution
9211	Film libraries, motion picture
9211	Film libraries, that own rights to films and distribute them
9211	Film or tape closed captioning
9211	Film processing laboratories, motion picture
9211	Film processing, motion picture
9211	Film studio, producing films
9211	Films, motion picture production
9211	Films, motion picture production and distribution
9211	Instructional film production
9211	Instructional video production
9211	Laboratory services, motion picture
9211	Libraries, motion picture film
9211	Libraries, video tape
9211	Mass duplication, motion picture
9211	Motion picture (or video) editing services
9211	Motion picture and video post-production services
9211	Motion picture and video production
9211	Motion picture distributing
9211	Motion picture distribution, exclusive of production
